Name,Event,Bookmaker,Last Update,Point
Kansas City Chiefs,Kansas City Chiefs vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,-5.5
Los Angeles Chargers,Kansas City Chiefs vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,5.5
Kansas City Chiefs,Kansas City Chiefs vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,-6.0
Los Angeles Chargers,Kansas City Chiefs vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,6.0
Kansas City Chiefs,Kansas City Chiefs vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,-5.5
Los Angeles Chargers,Kansas City Chiefs vs Los Angeles Chargers,BetUS,2023-08-18T23:00:09Z,5.5
Miami Dolphins,Philadelphia Eagles vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,4.0
Philadelphia Eagles,Philadelphia Eagles vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,-4.0
Miami Dolphins,Philadelphia Eagles vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,4.5
Philadelphia Eagles,Philadelphia Eagles vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,-4.5
Miami Dolphins,Philadelphia Eagles vs Miami Dolphins,BetUS,2023-08-18T23:00:09Z,4.0
Philadelphia Eagles,Philadelphia Eagles vs Miami Dolphins,BetUS,2023-08-18T23:00:09Z,-4.0
Minnesota Vikings,Minnesota Vikings vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,2.5
San Francisco 49ers,Minnesota Vikings vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,-2.5
Minnesota Vikings,Minnesota Vikings vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,2.5
San Francisco 49ers,Minnesota Vikings vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,-2.5
Minnesota Vikings,Minnesota Vikings vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,2.5
San Francisco 49ers,Minnesota Vikings vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,-2.5
Buffalo Bills,Buffalo Bills vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,-10.0
Tampa Bay Buccaneers,Buffalo Bills vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,10.0
Buffalo Bills,Buffalo Bills vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,-11.0
Tampa Bay Buccaneers,Buffalo Bills vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,11.0
Atlanta Falcons,Tennessee Titans vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,1.0
Tennessee Titans,Tennessee Titans vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,-1.0
Atlanta Falcons,Tennessee Titans vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,1.0
Tennessee Titans,Tennessee Titans vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,-1.0
Atlanta Falcons,Tennessee Titans vs Atlanta Falcons,BetUS,2023-08-18T23:00:09Z,1.0
Tennessee Titans,Tennessee Titans vs Atlanta Falcons,BetUS,2023-08-18T23:00:09Z,-1.0
Carolina Panthers,Carolina Panthers vs Houston Texans,DraftKings,2023-08-18T22:58:58Z,-3.0
Houston Texans,Carolina Panthers vs Houston Texans,DraftKings,2023-08-18T22:58:58Z,3.0
Carolina Panthers,Carolina Panthers vs Houston Texans,William Hill (US),2023-08-18T23:00:17Z,-3.5
Houston Texans,Carolina Panthers vs Houston Texans,William Hill (US),2023-08-18T23:00:17Z,3.5
Carolina Panthers,Carolina Panthers vs Houston Texans,BetUS,2023-08-18T23:00:09Z,-3.0
Houston Texans,Carolina Panthers vs Houston Texans,BetUS,2023-08-18T23:00:09Z,3.0
Dallas Cowboys,Dallas Cowboys vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,-7.0
Los Angeles Rams,Dallas Cowboys vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,7.0
Dallas Cowboys,Dallas Cowboys vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,-8.0
Los Angeles Rams,Dallas Cowboys vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,8.0
Dallas Cowboys,Dallas Cowboys vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,-7.0
Los Angeles Rams,Dallas Cowboys vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,7.0
Green Bay Packers,Green Bay Packers vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,1.0
Minnesota Vikings,Green Bay Packers vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,-1.0
Green Bay Packers,Green Bay Packers vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,0.0
Minnesota Vikings,Green Bay Packers vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,-0.0
Green Bay Packers,Green Bay Packers vs Minnesota Vikings,BetUS,2023-08-18T23:00:09Z,1.0
Minnesota Vikings,Green Bay Packers vs Minnesota Vikings,BetUS,2023-08-18T23:00:09Z,-1.0
Indianapolis Colts,Indianapolis Colts vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,1.5
New Orleans Saints,Indianapolis Colts vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,-1.5
Indianapolis Colts,Indianapolis Colts vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,2.0
New Orleans Saints,Indianapolis Colts vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,-2.0
Indianapolis Colts,Indianapolis Colts vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,1.0
New Orleans Saints,Indianapolis Colts vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,-1.0
Jacksonville Jaguars,Pittsburgh Steelers vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:58Z,1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Jacksonville Jaguars,DraftKings,2023-08-18T22:58:58Z,-1.0
Jacksonville Jaguars,Pittsburgh Steelers vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Jacksonville Jaguars,William Hill (US),2023-08-18T23:00:17Z,-1.0
Jacksonville Jaguars,Pittsburgh Steelers vs Jacksonville Jaguars,BetUS,2023-08-18T23:00:09Z,1.0
Pittsburgh Steelers,Pittsburgh Steelers vs Jacksonville Jaguars,BetUS,2023-08-18T23:00:09Z,-1.0
Miami Dolphins,Miami Dolphins vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,-4.0
New England Patriots,Miami Dolphins vs New England Patriots,DraftKings,2023-08-18T22:58:58Z,4.0
Miami Dolphins,Miami Dolphins vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,-4.0
New England Patriots,Miami Dolphins vs New England Patriots,William Hill (US),2023-08-18T23:00:17Z,4.0
Miami Dolphins,Miami Dolphins vs New England Patriots,BetUS,2023-08-18T23:00:09Z,-4.0
New England Patriots,Miami Dolphins vs New England Patriots,BetUS,2023-08-18T23:00:09Z,4.0
New York Giants,New York Giants vs New York Jets,DraftKings,2023-08-18T22:58:58Z,1.5
New York Jets,New York Giants vs New York Jets,DraftKings,2023-08-18T22:58:58Z,-1.5
New York Giants,New York Giants vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,2.5
New York Jets,New York Giants vs New York Jets,William Hill (US),2023-08-18T23:00:17Z,-2.5
Philadelphia Eagles,Washington Commanders vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:58Z,-4.0
Washington Commanders,Washington Commanders vs Philadelphia Eagles,DraftKings,2023-08-18T22:58:58Z,4.0
Philadelphia Eagles,Washington Commanders vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,-5.0
Washington Commanders,Washington Commanders vs Philadelphia Eagles,William Hill (US),2023-08-18T23:00:17Z,5.0
Philadelphia Eagles,Washington Commanders vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,-4.0
Washington Commanders,Washington Commanders vs Philadelphia Eagles,BetUS,2023-08-18T23:00:09Z,4.0
Cleveland Browns,Seattle Seahawks vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,2.0
Seattle Seahawks,Seattle Seahawks vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,-2.0
Cleveland Browns,Seattle Seahawks vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,2.0
Seattle Seahawks,Seattle Seahawks vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,-2.0
Cleveland Browns,Seattle Seahawks vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,2.0
Seattle Seahawks,Seattle Seahawks vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,-2.0
Arizona Cardinals,Arizona Cardinals vs Baltimore Ravens,DraftKings,2023-08-18T22:58:58Z,6.5
Baltimore Ravens,Arizona Cardinals vs Baltimore Ravens,DraftKings,2023-08-18T22:58:58Z,-6.5
Arizona Cardinals,Arizona Cardinals vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,6.0
Baltimore Ravens,Arizona Cardinals vs Baltimore Ravens,William Hill (US),2023-08-18T23:00:17Z,-6.0
Arizona Cardinals,Arizona Cardinals vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,5.5
Baltimore Ravens,Arizona Cardinals vs Baltimore Ravens,BetUS,2023-08-18T23:00:09Z,-5.5
Cincinnati Bengals,San Francisco 49ers vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:58Z,1.0
San Francisco 49ers,San Francisco 49ers vs Cincinnati Bengals,DraftKings,2023-08-18T22:58:58Z,-1.0
Cincinnati Bengals,San Francisco 49ers vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,1.0
San Francisco 49ers,San Francisco 49ers vs Cincinnati Bengals,BetUS,2023-08-18T23:00:09Z,-1.0
Denver Broncos,Denver Broncos vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:58Z,3.5
Kansas City Chiefs,Denver Broncos vs Kansas City Chiefs,DraftKings,2023-08-18T22:58:58Z,-3.5
Denver Broncos,Denver Broncos vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,3.5
Kansas City Chiefs,Denver Broncos vs Kansas City Chiefs,William Hill (US),2023-08-18T23:00:17Z,-3.5
Denver Broncos,Denver Broncos vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,3.5
Kansas City Chiefs,Denver Broncos vs Kansas City Chiefs,BetUS,2023-08-18T23:00:09Z,-3.5
Chicago Bears,Los Angeles Chargers vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,5.5
Los Angeles Chargers,Los Angeles Chargers vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,-5.5
Chicago Bears,Los Angeles Chargers vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,4.5
Los Angeles Chargers,Los Angeles Chargers vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,-4.5
Detroit Lions,Detroit Lions vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:58Z,-4.5
Las Vegas Raiders,Detroit Lions vs Las Vegas Raiders,DraftKings,2023-08-18T22:58:58Z,4.5
Detroit Lions,Detroit Lions vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,-5.0
Las Vegas Raiders,Detroit Lions vs Las Vegas Raiders,William Hill (US),2023-08-18T23:00:17Z,5.0
Pittsburgh Steelers,Pittsburgh Steelers vs Tennessee Titans,DraftKings,2023-08-18T22:58:58Z,-4.0
Tennessee Titans,Pittsburgh Steelers vs Tennessee Titans,DraftKings,2023-08-18T22:58:58Z,4.0
Pittsburgh Steelers,Pittsburgh Steelers vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,-3.5
Tennessee Titans,Pittsburgh Steelers vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,3.5
Pittsburgh Steelers,Pittsburgh Steelers vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,-4.0
Tennessee Titans,Pittsburgh Steelers vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,4.0
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,FanDuel,2023-08-18T22:58:58Z,-5.5
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,FanDuel,2023-08-18T22:58:58Z,5.5
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,-4.5
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,William Hill (US),2023-08-18T23:00:17Z,4.5
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,LowVig.ag,2023-08-18T22:59:36Z,-5.5
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,LowVig.ag,2023-08-18T22:59:36Z,5.5
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,BetOnline.ag,2023-08-18T22:58:57Z,-5.5
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,BetOnline.ag,2023-08-18T22:58:57Z,5.5
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,Bovada,2023-08-18T23:00:17Z,-6.0
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,Bovada,2023-08-18T23:00:17Z,6.0
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,-4.0
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,DraftKings,2023-08-18T22:58:58Z,4.0
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,BetUS,2023-08-18T23:00:09Z,-4.0
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,BetUS,2023-08-18T23:00:09Z,4.0
Kansas City Chiefs,Kansas City Chiefs vs Miami Dolphins,MyBookie.ag,2023-08-18T22:58:57Z,-4.5
Miami Dolphins,Kansas City Chiefs vs Miami Dolphins,MyBookie.ag,2023-08-18T22:58:57Z,4.5
Arizona Cardinals,Cleveland Browns vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,7.0
Cleveland Browns,Cleveland Browns vs Arizona Cardinals,DraftKings,2023-08-18T22:58:58Z,-7.0
Arizona Cardinals,Cleveland Browns vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,7.5
Cleveland Browns,Cleveland Browns vs Arizona Cardinals,William Hill (US),2023-08-18T23:00:17Z,-7.5
Arizona Cardinals,Cleveland Browns vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,7.0
Cleveland Browns,Cleveland Browns vs Arizona Cardinals,BetUS,2023-08-18T23:00:09Z,-7.0
Atlanta Falcons,Atlanta Falcons vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,1.0
Minnesota Vikings,Atlanta Falcons vs Minnesota Vikings,DraftKings,2023-08-18T22:58:58Z,-1.0
Atlanta Falcons,Atlanta Falcons vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,1.0
Minnesota Vikings,Atlanta Falcons vs Minnesota Vikings,William Hill (US),2023-08-18T23:00:17Z,-1.0
Atlanta Falcons,Atlanta Falcons vs Minnesota Vikings,BetUS,2023-08-18T23:00:09Z,1.0
Minnesota Vikings,Atlanta Falcons vs Minnesota Vikings,BetUS,2023-08-18T23:00:09Z,-1.0
Baltimore Ravens,Baltimore Ravens vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,-3.0
Seattle Seahawks,Baltimore Ravens vs Seattle Seahawks,DraftKings,2023-08-18T22:58:58Z,3.0
Baltimore Ravens,Baltimore Ravens vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,-3.0
Seattle Seahawks,Baltimore Ravens vs Seattle Seahawks,William Hill (US),2023-08-18T23:00:17Z,3.0
Baltimore Ravens,Baltimore Ravens vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,-3.0
Seattle Seahawks,Baltimore Ravens vs Seattle Seahawks,BetUS,2023-08-18T23:00:09Z,3.0
Chicago Bears,New Orleans Saints vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,2.5
New Orleans Saints,New Orleans Saints vs Chicago Bears,DraftKings,2023-08-18T22:58:58Z,-2.5
Chicago Bears,New Orleans Saints vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,3.0
New Orleans Saints,New Orleans Saints vs Chicago Bears,William Hill (US),2023-08-18T23:00:17Z,-3.0
Green Bay Packers,Green Bay Packers vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,-2.5
Los Angeles Rams,Green Bay Packers vs Los Angeles Rams,DraftKings,2023-08-18T22:58:58Z,2.5
Green Bay Packers,Green Bay Packers vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,-3.5
Los Angeles Rams,Green Bay Packers vs Los Angeles Rams,William Hill (US),2023-08-18T23:00:17Z,3.5
Green Bay Packers,Green Bay Packers vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,-3.0
Los Angeles Rams,Green Bay Packers vs Los Angeles Rams,BetUS,2023-08-18T23:00:09Z,3.0
Houston Texans,Houston Texans vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,-1.0
Tampa Bay Buccaneers,Houston Texans vs Tampa Bay Buccaneers,DraftKings,2023-08-18T22:58:58Z,1.0
Houston Texans,Houston Texans vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Tampa Bay Buccaneers,Houston Texans vs Tampa Bay Buccaneers,William Hill (US),2023-08-18T23:00:17Z,1.0
Houston Texans,Houston Texans vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,-1.0
Tampa Bay Buccaneers,Houston Texans vs Tampa Bay Buccaneers,BetUS,2023-08-18T23:00:09Z,1.0
New England Patriots,New England Patriots vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,-3.5
Washington Commanders,New England Patriots vs Washington Commanders,DraftKings,2023-08-18T22:58:58Z,3.5
New England Patriots,New England Patriots vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,-4.0
Washington Commanders,New England Patriots vs Washington Commanders,William Hill (US),2023-08-18T23:00:17Z,4.0
New England Patriots,New England Patriots vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,-3.5
Washington Commanders,New England Patriots vs Washington Commanders,BetUS,2023-08-18T23:00:09Z,3.5
Carolina Panthers,Carolina Panthers vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,-2.5
Indianapolis Colts,Carolina Panthers vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,2.5
Carolina Panthers,Carolina Panthers vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,-3.0
Indianapolis Colts,Carolina Panthers vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,3.0
Carolina Panthers,Carolina Panthers vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,-2.5
Indianapolis Colts,Carolina Panthers vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,2.5
Dallas Cowboys,Philadelphia Eagles vs Dallas Cowboys,DraftKings,2023-08-18T22:58:58Z,3.0
Philadelphia Eagles,Philadelphia Eagles vs Dallas Cowboys,DraftKings,2023-08-18T22:58:58Z,-3.0
Dallas Cowboys,Philadelphia Eagles vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,3.5
Philadelphia Eagles,Philadelphia Eagles vs Dallas Cowboys,William Hill (US),2023-08-18T23:00:17Z,-3.5
Dallas Cowboys,Philadelphia Eagles vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,3.0
Philadelphia Eagles,Philadelphia Eagles vs Dallas Cowboys,BetUS,2023-08-18T23:00:09Z,-3.0
Las Vegas Raiders,Las Vegas Raiders vs New York Giants,DraftKings,2023-08-18T22:58:58Z,-1.5
New York Giants,Las Vegas Raiders vs New York Giants,DraftKings,2023-08-18T22:58:58Z,1.5
Las Vegas Raiders,Las Vegas Raiders vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,-1.5
New York Giants,Las Vegas Raiders vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,1.5
Las Vegas Raiders,Las Vegas Raiders vs New York Giants,BetUS,2023-08-18T23:00:09Z,-1.0
New York Giants,Las Vegas Raiders vs New York Giants,BetUS,2023-08-18T23:00:09Z,1.0
Buffalo Bills,Cincinnati Bengals vs Buffalo Bills,DraftKings,2023-08-18T22:58:58Z,1.0
Cincinnati Bengals,Cincinnati Bengals vs Buffalo Bills,DraftKings,2023-08-18T22:58:58Z,-1.0
Los Angeles Chargers,New York Jets vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,2.0
New York Jets,New York Jets vs Los Angeles Chargers,DraftKings,2023-08-18T22:58:58Z,-2.0
Los Angeles Chargers,New York Jets vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,2.0
New York Jets,New York Jets vs Los Angeles Chargers,William Hill (US),2023-08-18T23:00:17Z,-2.0
Carolina Panthers,Chicago Bears vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,2.0
Chicago Bears,Chicago Bears vs Carolina Panthers,DraftKings,2023-08-18T22:58:58Z,-2.0
Carolina Panthers,Chicago Bears vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,2.5
Chicago Bears,Chicago Bears vs Carolina Panthers,William Hill (US),2023-08-18T23:00:17Z,-2.5
Indianapolis Colts,New England Patriots vs Indianapolis Colts,FanDuel,2023-08-18T22:58:58Z,5.0
New England Patriots,New England Patriots vs Indianapolis Colts,FanDuel,2023-08-18T22:58:58Z,-5.0
Indianapolis Colts,New England Patriots vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,4.0
New England Patriots,New England Patriots vs Indianapolis Colts,William Hill (US),2023-08-18T23:00:17Z,-4.0
Indianapolis Colts,New England Patriots vs Indianapolis Colts,LowVig.ag,2023-08-18T22:59:36Z,4.0
New England Patriots,New England Patriots vs Indianapolis Colts,LowVig.ag,2023-08-18T22:59:36Z,-4.0
Indianapolis Colts,New England Patriots vs Indianapolis Colts,BetOnline.ag,2023-08-18T22:58:57Z,4.0
New England Patriots,New England Patriots vs Indianapolis Colts,BetOnline.ag,2023-08-18T22:58:57Z,-4.0
Indianapolis Colts,New England Patriots vs Indianapolis Colts,Bovada,2023-08-18T23:00:17Z,3.5
New England Patriots,New England Patriots vs Indianapolis Colts,Bovada,2023-08-18T23:00:17Z,-3.5
Indianapolis Colts,New England Patriots vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,4.0
New England Patriots,New England Patriots vs Indianapolis Colts,DraftKings,2023-08-18T22:58:58Z,-4.0
Indianapolis Colts,New England Patriots vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,4.0
New England Patriots,New England Patriots vs Indianapolis Colts,BetUS,2023-08-18T23:00:09Z,-4.0
Baltimore Ravens,Baltimore Ravens vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,-3.0
Cleveland Browns,Baltimore Ravens vs Cleveland Browns,DraftKings,2023-08-18T22:58:58Z,3.0
Baltimore Ravens,Baltimore Ravens vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,-3.5
Cleveland Browns,Baltimore Ravens vs Cleveland Browns,William Hill (US),2023-08-18T23:00:17Z,3.5
Baltimore Ravens,Baltimore Ravens vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,-3.0
Cleveland Browns,Baltimore Ravens vs Cleveland Browns,BetUS,2023-08-18T23:00:09Z,3.0
Cincinnati Bengals,Cincinnati Bengals vs Houston Texans,DraftKings,2023-08-18T22:58:58Z,-9.5
Houston Texans,Cincinnati Bengals vs Houston Texans,DraftKings,2023-08-18T22:58:58Z,9.5
Green Bay Packers,Pittsburgh Steelers vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,3.0
Pittsburgh Steelers,Pittsburgh Steelers vs Green Bay Packers,DraftKings,2023-08-18T22:58:58Z,-3.0
Green Bay Packers,Pittsburgh Steelers vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,3.0
Pittsburgh Steelers,Pittsburgh Steelers vs Green Bay Packers,William Hill (US),2023-08-18T23:00:17Z,-3.0
Green Bay Packers,Pittsburgh Steelers vs Green Bay Packers,BetUS,2023-08-18T23:00:09Z,3.0
Pittsburgh Steelers,Pittsburgh Steelers vs Green Bay Packers,BetUS,2023-08-18T23:00:09Z,-3.0
Jacksonville Jaguars,Jacksonville Jaguars vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,1.0
San Francisco 49ers,Jacksonville Jaguars vs San Francisco 49ers,DraftKings,2023-08-18T22:58:58Z,-1.0
Jacksonville Jaguars,Jacksonville Jaguars vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,1.0
San Francisco 49ers,Jacksonville Jaguars vs San Francisco 49ers,William Hill (US),2023-08-18T23:00:17Z,-1.0
Jacksonville Jaguars,Jacksonville Jaguars vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,1.0
San Francisco 49ers,Jacksonville Jaguars vs San Francisco 49ers,BetUS,2023-08-18T23:00:09Z,-1.0
Minnesota Vikings,Minnesota Vikings vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,-2.5
New Orleans Saints,Minnesota Vikings vs New Orleans Saints,DraftKings,2023-08-18T22:58:58Z,2.5
Minnesota Vikings,Minnesota Vikings vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,-2.5
New Orleans Saints,Minnesota Vikings vs New Orleans Saints,William Hill (US),2023-08-18T23:00:17Z,2.5
Minnesota Vikings,Minnesota Vikings vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,-2.5
New Orleans Saints,Minnesota Vikings vs New Orleans Saints,BetUS,2023-08-18T23:00:09Z,2.5
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Tennessee Titans,DraftKings,2023-08-18T22:58:58Z,1.0
Tennessee Titans,Tampa Bay Buccaneers vs Tennessee Titans,DraftKings,2023-08-18T22:58:58Z,-1.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,0.0
Tennessee Titans,Tampa Bay Buccaneers vs Tennessee Titans,William Hill (US),2023-08-18T23:00:17Z,-0.0
Tampa Bay Buccaneers,Tampa Bay Buccaneers vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,1.0
Tennessee Titans,Tampa Bay Buccaneers vs Tennessee Titans,BetUS,2023-08-18T23:00:09Z,-1.0
Arizona Cardinals,Arizona Cardinals vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,2.5
Atlanta Falcons,Arizona Cardinals vs Atlanta Falcons,DraftKings,2023-08-18T22:58:58Z,-2.5
Arizona Cardinals,Arizona Cardinals vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,2.5
Atlanta Falcons,Arizona Cardinals vs Atlanta Falcons,William Hill (US),2023-08-18T23:00:17Z,-2.5
Detroit Lions,Los Angeles Chargers vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,3.0
Los Angeles Chargers,Los Angeles Chargers vs Detroit Lions,DraftKings,2023-08-18T22:58:58Z,-3.0
Detroit Lions,Los Angeles Chargers vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,3.0
Los Angeles Chargers,Los Angeles Chargers vs Detroit Lions,William Hill (US),2023-08-18T23:00:17Z,-3.0
Dallas Cowboys,Dallas Cowboys vs New York Giants,DraftKings,2023-08-18T22:58:58Z,-5.5
New York Giants,Dallas Cowboys vs New York Giants,DraftKings,2023-08-18T22:58:58Z,5.5
Dallas Cowboys,Dallas Cowboys vs New York Giants,William Hill (US),2023-08-18T23:00:17Z,-5.5
